Month,Base,Lat_Grid,Lon_Grid,Total_Trips
May,B02764,40.74,-73.99,494
May,B02764,40.74,-73.98,189
May,B02764,40.74,-73.97,31
May,B02764,40.74,-73.96000000000001,11
May,B02764,40.74,-73.95,4
May,B02764,40.74,-73.94,1
May,B02764,40.74,-73.93,1
May,B02764,40.74,-73.92,1
May,B02764,40.74,-73.91,1
May,B02764,40.74,-73.87,1
May,B02764,40.74,-73.86,1
May,B02764,40.74,-73.84,1
May,B02764,40.74,-73.83,1
May,B02764,40.74,-73.71000000000001,1
May,B02764,40.75,-74.05,1
May,B02764,40.75,-74.04,2
May,B02764,40.75,-74.03,5
May,B02764,40.75,-74.02,1
May,B02764,40.75,-74.01,67
May,B02764,40.75,-74,108
May,B02764,40.75,-73.99,367
May,B02764,40.75,-73.98,419
May,B02764,40.75,-73.97,151
May,B02764,40.75,-73.96000000000001,15
May,B02764,40.75,-73.95,7
May,B02764,40.75,-73.94,10
May,B02764,40.75,-73.93,7
May,B02764,40.75,-73.92,3
May,B02764,40.75,-73.91,1
May,B02764,40.75,-73.9,2
May,B02764,40.75,-73.89,2
May,B02764,40.75,-73.88,1
May,B02764,40.75,-73.86,1
May,B02764,40.75,-73.85000000000001,1
May,B02764,40.75,-73.83,3
May,B02764,40.75,-73.82000000000001,1
May,B02764,40.75,-73.71000000000001,1
May,B02764,40.76,-74.04,1
May,B02764,40.76,-74.03,1
May,B02764,40.76,-74,78
May,B02764,40.76,-73.99,239
May,B02764,40.76,-73.98,512
May,B02764,40.76,-73.97,618
May,B02764,40.76,-73.96000000000001,82
May,B02764,40.76,-73.95,3
May,B02764,40.76,-73.94,1
May,B02764,40.76,-73.93,2
May,B02764,40.76,-73.92,13
May,B02764,40.76,-73.91,1
May,B02764,40.76,-73.9,1
May,B02764,40.76,-73.89,1
May,B02764,40.76,-73.88,2
May,B02764,40.76,-73.87,1
May,B02764,40.76,-73.84,11
May,B02764,40.76,-73.83,4
May,B02764,40.76,-73.82000000000001,1
May,B02764,40.76,-73.79,1
May,B02764,40.76,-73.71000000000001,1
May,B02764,40.77,-74.03,1
May,B02764,40.77,-74,12
May,B02764,40.77,-73.99,77
May,B02764,40.77,-73.98,165
May,B02764,40.77,-73.97,128
May,B02764,40.77,-73.96000000000001,198
May,B02764,40.77,-73.95,91
May,B02764,40.77,-73.94,2
May,B02764,40.77,-73.93,2
May,B02764,40.77,-73.92,5
May,B02764,40.77,-73.91,2
May,B02764,40.77,-73.89,23
May,B02764,40.77,-73.88,5
May,B02764,40.77,-73.87,135
May,B02764,40.77,-73.86,47
May,B02764,40.77,-73.82000000000001,1
May,B02764,40.77,-73.74,1
May,B02764,40.78,-74.02,1
May,B02764,40.78,-74.01,1
May,B02764,40.78,-73.99,23
May,B02764,40.78,-73.98,119
May,B02764,40.78,-73.97,35
May,B02764,40.78,-73.96000000000001,153
May,B02764,40.78,-73.95,84
May,B02764,40.78,-73.94,8
May,B02764,40.78,-73.93,1
May,B02764,40.78,-73.92,3
May,B02764,40.78,-73.78,2
May,B02764,40.78,-73.75,1
May,B02764,40.78,-73.73,1
May,B02764,40.78,-73.72,1
May,B02764,40.78,-73.71000000000001,1
May,B02764,40.78,-73.7,1
May,B02764,40.79,-74.04,3
May,B02764,40.79,-74,1
May,B02764,40.79,-73.98,40
May,B02764,40.79,-73.97,47
May,B02764,40.79,-73.96000000000001,13
May,B02764,40.79,-73.95,21
May,B02764,40.79,-73.94,4
May,B02764,40.79,-73.93,18
May,B02764,40.79,-73.92,4
May,B02764,40.800000000000004,-74.14,1
May,B02764,40.800000000000004,-73.98,2
May,B02764,40.800000000000004,-73.97,14
May,B02764,40.800000000000004,-73.96000000000001,12
May,B02764,40.800000000000004,-73.95,14
May,B02764,40.800000000000004,-73.94,7
May,B02764,40.800000000000004,-73.93,2
May,B02764,40.800000000000004,-73.92,1
May,B02764,40.800000000000004,-73.7,1
May,B02764,40.81,-74.01,1
May,B02764,40.81,-73.97,2
May,B02764,40.81,-73.96000000000001,9
May,B02764,40.81,-73.95,12
May,B02764,40.81,-73.94,11
May,B02764,40.81,-73.93,4
May,B02764,40.82,-73.95,5
May,B02764,40.82,-73.94,4
May,B02764,40.82,-73.9,1
May,B02764,40.83,-73.98,1
May,B02764,40.83,-73.94,7
May,B02764,40.83,-73.93,3
May,B02764,40.83,-73.92,3
May,B02764,40.83,-73.91,1
May,B02764,40.83,-73.88,1
May,B02764,40.84,-73.94,4
May,B02764,40.84,-73.92,1
May,B02764,40.84,-73.88,2
May,B02764,40.84,-73.83,1
May,B02764,40.84,-73.75,1
May,B02764,40.85,-74.01,1
May,B02764,40.85,-73.93,2
May,B02764,40.85,-73.9,1
May,B02764,40.85,-73.87,1
May,B02764,40.85,-73.86,2
May,B02764,40.85,-73.85000000000001,1
May,B02764,40.85,-73.84,1
May,B02764,40.85,-73.83,1
May,B02764,40.86,-73.89,2
May,B02764,40.86,-73.84,1
May,B02764,40.87,-73.9,1
May,B02764,40.88,-73.99,1
May,B02764,40.88,-73.91,1
May,B02764,40.88,-73.88,1
May,B02764,40.89,-73.91,1
May,B02764,40.89,-73.9,2
May,B02764,40.89,-73.89,1
May,B02764,40.9,-73.91,2
May,B02764,40.910000000000004,-73.78,2
Jun,B02512,40.58,-73.97,2
Jun,B02512,40.58,-73.95,1
Jun,B02512,40.58,-73.94,3
Jun,B02512,40.58,-73.93,1
Jun,B02512,40.59,-73.99,1
Jun,B02512,40.59,-73.97,1
Jun,B02512,40.59,-73.94,3
Jun,B02512,40.59,-73.8,1
Jun,B02512,40.6,-73.97,6
Jun,B02512,40.6,-73.72,1
Jun,B02512,40.61,-74.08,1
Jun,B02512,40.61,-74.07000000000001,1
Jun,B02512,40.61,-74.03,2
Jun,B02512,40.61,-74.01,1
Jun,B02512,40.61,-73.99,2
Jun,B02512,40.61,-73.98,1
Jun,B02512,40.61,-73.97,1
Jun,B02512,40.61,-73.96000000000001,2
Jun,B02512,40.61,-73.95,2
Jun,B02512,40.61,-73.93,1
Jun,B02512,40.61,-73.92,2
Jun,B02512,40.61,-73.91,1
Jun,B02512,40.61,-73.71000000000001,1
Jun,B02512,40.62,-74.13,1
Jun,B02512,40.62,-74.03,3
Jun,B02512,40.62,-74.02,1
Jun,B02512,40.62,-74,1
Jun,B02512,40.62,-73.98,2
Jun,B02512,40.62,-73.97,4
Jun,B02512,40.62,-73.96000000000001,4
Jun,B02512,40.62,-73.95,4
Jun,B02512,40.62,-73.94,2
Jun,B02512,40.62,-73.93,1
Jun,B02512,40.62,-73.92,1
Jun,B02512,40.62,-73.74,1
Jun,B02512,40.63,-74.10000000000001,1
Jun,B02512,40.63,-74.02,1
Jun,B02512,40.63,-74.01,1
Jun,B02512,40.63,-73.98,2
Jun,B02512,40.63,-73.97,2
Jun,B02512,40.63,-73.96000000000001,3
Jun,B02512,40.63,-73.95,3
Jun,B02512,40.63,-73.94,1
Jun,B02512,40.63,-73.92,1
Jun,B02512,40.63,-73.91,1
Jun,B02512,40.63,-73.74,1
Jun,B02512,40.63,-73.73,1
Jun,B02512,40.64,-74.04,1
Jun,B02512,40.64,-74.02,3
Jun,B02512,40.64,-74.01,1
Jun,B02512,40.64,-73.98,3
Jun,B02512,40.64,-73.97,8
Jun,B02512,40.64,-73.96000000000001,3
Jun,B02512,40.64,-73.95,1
Jun,B02512,40.64,-73.94,1
Jun,B02512,40.64,-73.93,2
Jun,B02512,40.64,-73.92,1
Jun,B02512,40.64,-73.91,1
Jun,B02512,40.64,-73.9,1
Jun,B02512,40.64,-73.8,2
Jun,B02512,40.64,-73.79,99
Jun,B02512,40.64,-73.78,188
Jun,B02512,40.64,-73.73,3
Jun,B02512,40.65,-74.02,2
Jun,B02512,40.65,-74.01,4
Jun,B02512,40.65,-74,2
Jun,B02512,40.65,-73.97,2
Jun,B02512,40.65,-73.96000000000001,9
Jun,B02512,40.65,-73.95,2
Jun,B02512,40.65,-73.94,3
Jun,B02512,40.65,-73.93,1
Jun,B02512,40.65,-73.92,1
Jun,B02512,40.65,-73.91,3
Jun,B02512,40.65,-73.89,2
Jun,B02512,40.65,-73.88,2
Jun,B02512,40.65,-73.87,1
Jun,B02512,40.65,-73.81,1
Jun,B02512,40.65,-73.8,2
Jun,B02512,40.65,-73.79,146
Jun,B02512,40.65,-73.78,223
Jun,B02512,40.65,-73.77,1
Jun,B02512,40.65,-73.73,1
Jun,B02512,40.660000000000004,-74.12,2
Jun,B02512,40.660000000000004,-74.09,2
Jun,B02512,40.660000000000004,-74.01,4
Jun,B02512,40.660000000000004,-74,2
Jun,B02512,40.660000000000004,-73.99,19
Jun,B02512,40.660000000000004,-73.98,23
Jun,B02512,40.660000000000004,-73.97,1
Jun,B02512,40.660000000000004,-73.96000000000001,12
Jun,B02512,40.660000000000004,-73.95,9
Jun,B02512,40.660000000000004,-73.94,3
Jun,B02512,40.660000000000004,-73.93,6
Jun,B02512,40.660000000000004,-73.92,4
Jun,B02512,40.660000000000004,-73.91,1
Jun,B02512,40.660000000000004,-73.9,3
Jun,B02512,40.660000000000004,-73.89,1
Jun,B02512,40.660000000000004,-73.83,1
Jun,B02512,40.660000000000004,-73.82000000000001,1
Jun,B02512,40.660000000000004,-73.81,2
Jun,B02512,40.660000000000004,-73.8,4
Jun,B02512,40.660000000000004,-73.77,2
Jun,B02512,40.660000000000004,-73.75,3
Jun,B02512,40.67,-74.12,1
Jun,B02512,40.67,-74.10000000000001,3
Jun,B02512,40.67,-74.02,2
Jun,B02512,40.67,-74.01,6
Jun,B02512,40.67,-74,3
Jun,B02512,40.67,-73.99,20
Jun,B02512,40.67,-73.98,37
Jun,B02512,40.67,-73.97,17
Jun,B02512,40.67,-73.96000000000001,19
Jun,B02512,40.67,-73.95,12
Jun,B02512,40.67,-73.94,11
Jun,B02512,40.67,-73.93,5
Jun,B02512,40.67,-73.92,1
Jun,B02512,40.67,-73.91,1
Jun,B02512,40.67,-73.89,1
Jun,B02512,40.67,-73.86,1
Jun,B02512,40.67,-73.85000000000001,1
Jun,B02512,40.67,-73.84,2
Jun,B02512,40.67,-73.81,3
Jun,B02512,40.67,-73.8,11
Jun,B02512,40.67,-73.79,5
Jun,B02512,40.67,-73.78,3
Jun,B02512,40.67,-73.76,1
Jun,B02512,40.67,-73.73,1
Jun,B02512,40.67,-73.72,3
Jun,B02512,40.68,-74.11,1
Jun,B02512,40.68,-74.10000000000001,1
Jun,B02512,40.68,-74.02,12
Jun,B02512,40.68,-74.01,15
Jun,B02512,40.68,-74,26
Jun,B02512,40.68,-73.99,30
Jun,B02512,40.68,-73.98,49
Jun,B02512,40.68,-73.97,31
Jun,B02512,40.68,-73.96000000000001,34
Jun,B02512,40.68,-73.95,16
Jun,B02512,40.68,-73.94,11
Jun,B02512,40.68,-73.93,7
Jun,B02512,40.68,-73.92,5
Jun,B02512,40.68,-73.91,5
Jun,B02512,40.68,-73.9,4
Jun,B02512,40.68,-73.87,2
Jun,B02512,40.68,-73.86,1
Jun,B02512,40.68,-73.85000000000001,1
Jun,B02512,40.68,-73.83,1
Jun,B02512,40.68,-73.8,1
Jun,B02512,40.68,-73.79,1
Jun,B02512,40.68,-73.77,2
Jun,B02512,40.68,-73.76,1
Jun,B02512,40.68,-73.74,1
Jun,B02512,40.68,-73.71000000000001,1
Jun,B02512,40.69,-74.11,1
Jun,B02512,40.69,-74.07000000000001,1
Jun,B02512,40.69,-74,50
Jun,B02512,40.69,-73.99,91
Jun,B02512,40.69,-73.98,71
Jun,B02512,40.69,-73.97,55
Jun,B02512,40.69,-73.96000000000001,29
Jun,B02512,40.69,-73.95,17
Jun,B02512,40.69,-73.94,11
Jun,B02512,40.69,-73.93,10
Jun,B02512,40.69,-73.92,8
Jun,B02512,40.69,-73.91,6
Jun,B02512,40.69,-73.84,2
Jun,B02512,40.69,-73.82000000000001,2
Jun,B02512,40.69,-73.81,1
Jun,B02512,40.69,-73.79,2
Jun,B02512,40.69,-73.74,2
Jun,B02512,40.69,-73.73,1
Jun,B02512,40.69,-73.71000000000001,5
Jun,B02512,40.7,-74.02,5
Jun,B02512,40.7,-74.01,112
Jun,B02512,40.7,-74,14
Jun,B02512,40.7,-73.99,83
Jun,B02512,40.7,-73.98,16
Jun,B02512,40.7,-73.97,11
Jun,B02512,40.7,-73.96000000000001,10
Jun,B02512,40.7,-73.95,7
Jun,B02512,40.7,-73.94,9
Jun,B02512,40.7,-73.93,29
Jun,B02512,40.7,-73.92,10
Jun,B02512,40.7,-73.91,8
Jun,B02512,40.7,-73.9,1
Jun,B02512,40.7,-73.86,1
Jun,B02512,40.7,-73.83,1
Jun,B02512,40.7,-73.81,3
Jun,B02512,40.7,-73.78,1
Jun,B02512,40.7,-73.75,2
Jun,B02512,40.7,-73.73,1
Jun,B02512,40.7,-73.72,5
Jun,B02512,40.71,-74.09,1
Jun,B02512,40.71,-74.08,1
Jun,B02512,40.71,-74.06,1
Jun,B02512,40.71,-74.04,35
Jun,B02512,40.71,-74.03,6
Jun,B02512,40.71,-74.02,123
Jun,B02512,40.71,-74.01,565
Jun,B02512,40.71,-74,82
Jun,B02512,40.71,-73.99,38
Jun,B02512,40.71,-73.98,14
Jun,B02512,40.71,-73.97,44
Jun,B02512,40.71,-73.96000000000001,80
Jun,B02512,40.71,-73.95,48
Jun,B02512,40.71,-73.94,37
Jun,B02512,40.71,-73.93,10
Jun,B02512,40.71,-73.92,9
Jun,B02512,40.71,-73.91,2
Jun,B02512,40.71,-73.9,3
Jun,B02512,40.71,-73.86,1
Jun,B02512,40.71,-73.85000000000001,1
Jun,B02512,40.71,-73.83,4
Jun,B02512,40.71,-73.82000000000001,1
Jun,B02512,40.71,-73.81,1
Jun,B02512,40.71,-73.8,1
Jun,B02512,40.71,-73.79,1
Jun,B02512,40.71,-73.78,3
Jun,B02512,40.71,-73.74,2
Jun,B02512,40.71,-73.73,2
Jun,B02512,40.71,-73.72,9
Jun,B02512,40.71,-73.71000000000001,5
Jun,B02512,40.72,-74.08,3
Jun,B02512,40.72,-74.07000000000001,3
Jun,B02512,40.72,-74.06,1
Jun,B02512,40.72,-74.05,17
Jun,B02512,40.72,-74.04,49
Jun,B02512,40.72,-74.03,57
Jun,B02512,40.72,-74.02,73
Jun,B02512,40.72,-74.01,811
Jun,B02512,40.72,-74,1156
Jun,B02512,40.72,-73.99,527
Jun,B02512,40.72,-73.98,160
Jun,B02512,40.72,-73.97,6
Jun,B02512,40.72,-73.96000000000001,198
Jun,B02512,40.72,-73.95,68
Jun,B02512,40.72,-73.94,20
Jun,B02512,40.72,-73.9,1
Jun,B02512,40.72,-73.88,1
Jun,B02512,40.72,-73.85000000000001,5
Jun,B02512,40.72,-73.84,8
Jun,B02512,40.72,-73.83,1
Jun,B02512,40.72,-73.81,4
Jun,B02512,40.72,-73.8,1
Jun,B02512,40.72,-73.79,2
Jun,B02512,40.72,-73.78,2
Jun,B02512,40.72,-73.74,1
Jun,B02512,40.72,-73.73,1
Jun,B02512,40.72,-73.72,2
Jun,B02512,40.72,-73.71000000000001,3
Jun,B02512,40.730000000000004,-74.14,2
Jun,B02512,40.730000000000004,-74.07000000000001,3
Jun,B02512,40.730000000000004,-74.06,4
Jun,B02512,40.730000000000004,-74.05,10
Jun,B02512,40.730000000000004,-74.04,25
Jun,B02512,40.730000000000004,-74.03,17
Jun,B02512,40.730000000000004,-74.01,610
Jun,B02512,40.730000000000004,-74,1146
Jun,B02512,40.730000000000004,-73.99,986
Jun,B02512,40.730000000000004,-73.98,318
Jun,B02512,40.730000000000004,-73.97,9
Jun,B02512,40.730000000000004,-73.96000000000001,32
Jun,B02512,40.730000000000004,-73.95,27
Jun,B02512,40.730000000000004,-73.94,5
Jun,B02512,40.730000000000004,-73.9,2
Jun,B02512,40.730000000000004,-73.89,1
Jun,B02512,40.730000000000004,-73.88,1
Jun,B02512,40.730000000000004,-73.87,1
Jun,B02512,40.730000000000004,-73.86,6
Jun,B02512,40.730000000000004,-73.83,1
Jun,B02512,40.730000000000004,-73.82000000000001,3
Jun,B02512,40.730000000000004,-73.79,1
Jun,B02512,40.730000000000004,-73.74,1
Jun,B02512,40.730000000000004,-73.72,2
Jun,B02512,40.730000000000004,-73.71000000000001,1
Jun,B02512,40.730000000000004,-73.7,2
Jun,B02512,40.74,-74.05,6
Jun,B02512,40.74,-74.04,23
Jun,B02512,40.74,-74.03,62
Jun,B02512,40.74,-74.01,939
Jun,B02512,40.74,-74,947
Jun,B02512,40.74,-73.99,1460
Jun,B02512,40.74,-73.98,565
Jun,B02512,40.74,-73.97,132
Jun,B02512,40.74,-73.96000000000001,29
Jun,B02512,40.74,-73.95,15
Jun,B02512,40.74,-73.94,7
Jun,B02512,40.74,-73.93,9
Jun,B02512,40.74,-73.92,12
Jun,B02512,40.74,-73.91,2
Jun,B02512,40.74,-73.9,3
Jun,B02512,40.74,-73.88,4
Jun,B02512,40.74,-73.87,4
Jun,B02512,40.74,-73.85000000000001,2
Jun,B02512,40.74,-73.81,1
Jun,B02512,40.74,-73.76,1
Jun,B02512,40.75,-74.06,1
Jun,B02512,40.75,-74.04,13
Jun,B02512,40.75,-74.03,63
Jun,B02512,40.75,-74.02,6
Jun,B02512,40.75,-74.01,302
Jun,B02512,40.75,-74,455
Jun,B02512,40.75,-73.99,1186
Jun,B02512,40.75,-73.98,1242
Jun,B02512,40.75,-73.97,478
Jun,B02512,40.75,-73.96000000000001,44
Jun,B02512,40.75,-73.95,25
Jun,B02512,40.75,-73.94,49
Jun,B02512,40.75,-73.93,20
Jun,B02512,40.75,-73.92,13
Jun,B02512,40.75,-73.91,6
Jun,B02512,40.75,-73.9,12
Jun,B02512,40.75,-73.89,7
Jun,B02512,40.75,-73.88,2
Jun,B02512,40.75,-73.87,1
Jun,B02512,40.75,-73.85000000000001,3
Jun,B02512,40.75,-73.83,3
Jun,B02512,40.75,-73.82000000000001,1
Jun,B02512,40.75,-73.76,3
Jun,B02512,40.76,-74.08,1
Jun,B02512,40.76,-74.05,1
Jun,B02512,40.76,-74.04,5
Jun,B02512,40.76,-74.03,11
Jun,B02512,40.76,-74.02,16
Jun,B02512,40.76,-74.01,1
Jun,B02512,40.76,-74,384
Jun,B02512,40.76,-73.99,997
Jun,B02512,40.76,-73.98,2143
Jun,B02512,40.76,-73.97,2206
Jun,B02512,40.76,-73.96000000000001,375
Jun,B02512,40.76,-73.95,21
Jun,B02512,40.76,-73.94,3
Jun,B02512,40.76,-73.93,13
Jun,B02512,40.76,-73.92,21
Jun,B02512,40.76,-73.91,15
Jun,B02512,40.76,-73.9,8
Jun,B02512,40.76,-73.88,4
Jun,B02512,40.76,-73.87,1
Jun,B02512,40.76,-73.86,2
Jun,B02512,40.76,-73.85000000000001,1
Jun,B02512,40.76,-73.84,9
Jun,B02512,40.76,-73.83,12
Jun,B02512,40.76,-73.82000000000001,3
Jun,B02512,40.76,-73.77,2
Jun,B02512,40.77,-74.06,1
Jun,B02512,40.77,-74.04,3
Jun,B02512,40.77,-74.02,9
Jun,B02512,40.77,-74.01,2
Jun,B02512,40.77,-74,19
Jun,B02512,40.77,-73.99,390
Jun,B02512,40.77,-73.98,903
Jun,B02512,40.77,-73.97,481
Jun,B02512,40.77,-73.96000000000001,848
Jun,B02512,40.77,-73.95,306
Jun,B02512,40.77,-73.94,10
Jun,B02512,40.77,-73.93,7
Jun,B02512,40.77,-73.92,21
Jun,B02512,40.77,-73.91,13
Jun,B02512,40.77,-73.9,4
Jun,B02512,40.77,-73.89,98
Jun,B02512,40.77,-73.88,17
Jun,B02512,40.77,-73.87,489
Jun,B02512,40.77,-73.86,216
Jun,B02512,40.77,-73.84,1
Jun,B02512,40.77,-73.83,2
Jun,B02512,40.77,-73.82000000000001,1
Jun,B02512,40.77,-73.81,2
Jun,B02512,40.77,-73.79,1
Jun,B02512,40.77,-73.78,1
Jun,B02512,40.77,-73.77,1
Jun,B02512,40.77,-73.75,1
Jun,B02512,40.77,-73.73,1
Jun,B02512,40.77,-73.72,1
Jun,B02512,40.77,-73.71000000000001,1
Jun,B02512,40.78,-74.08,1
Jun,B02512,40.78,-74.07000000000001,1
Jun,B02512,40.78,-74.05,1
Jun,B02512,40.78,-74.04,2
Jun,B02512,40.78,-74.03,1
Jun,B02512,40.78,-74.02,3
Jun,B02512,40.78,-74.01,6
Jun,B02512,40.78,-74,3
Jun,B02512,40.78,-73.99,145
Jun,B02512,40.78,-73.98,615
Jun,B02512,40.78,-73.97,134
Jun,B02512,40.78,-73.96000000000001,686
Jun,B02512,40.78,-73.95,438
Jun,B02512,40.78,-73.94,29
Jun,B02512,40.78,-73.93,1
Jun,B02512,40.78,-73.92,10
Jun,B02512,40.78,-73.91,5
Jun,B02512,40.78,-73.84,1
Jun,B02512,40.78,-73.83,2
Jun,B02512,40.78,-73.8,1
Jun,B02512,40.78,-73.77,1
Jun,B02512,40.78,-73.73,3
Jun,B02512,40.78,-73.72,1
Jun,B02512,40.78,-73.71000000000001,2
Jun,B02512,40.79,-74.14,2
Jun,B02512,40.79,-74.08,1
Jun,B02512,40.79,-74.07000000000001,1
Jun,B02512,40.79,-74.05,1
Jun,B02512,40.79,-74.04,4
Jun,B02512,40.79,-74.01,1
Jun,B02512,40.79,-74,2
Jun,B02512,40.79,-73.98,211
Jun,B02512,40.79,-73.97,268
Jun,B02512,40.79,-73.96000000000001,58
Jun,B02512,40.79,-73.95,106
Jun,B02512,40.79,-73.94,21
Jun,B02512,40.79,-73.93,8
Jun,B02512,40.79,-73.92,17
Jun,B02512,40.79,-73.84,5
Jun,B02512,40.79,-73.8,1
Jun,B02512,40.79,-73.79,1
Jun,B02512,40.79,-73.73,3
Jun,B02512,40.800000000000004,-74.15,1
Jun,B02512,40.800000000000004,-74.14,1
Jun,B02512,40.800000000000004,-74.11,1
Jun,B02512,40.800000000000004,-74.06,3
Jun,B02512,40.800000000000004,-74.05,1
Jun,B02512,40.800000000000004,-74.01,1
Jun,B02512,40.800000000000004,-73.99,2
Jun,B02512,40.800000000000004,-73.98,10
Jun,B02512,40.800000000000004,-73.97,80
Jun,B02512,40.800000000000004,-73.96000000000001,44
Jun,B02512,40.800000000000004,-73.95,29
Jun,B02512,40.800000000000004,-73.94,22
Jun,B02512,40.800000000000004,-73.93,22
Jun,B02512,40.800000000000004,-73.92,13
Jun,B02512,40.800000000000004,-73.91,1
Jun,B02512,40.800000000000004,-73.7,1
Jun,B02512,40.81,-74.14,2
Jun,B02512,40.81,-74.13,2
Jun,B02512,40.81,-74.10000000000001,5
Jun,B02512,40.81,-74.09,2
Jun,B02512,40.81,-74.08,7
Jun,B02512,40.81,-74.07000000000001,6
Jun,B02512,40.81,-74,1
Jun,B02512,40.81,-73.99,5
Jun,B02512,40.81,-73.98,2
Jun,B02512,40.81,-73.97,8
Jun,B02512,40.81,-73.96000000000001,29
Jun,B02512,40.81,-73.95,39
Jun,B02512,40.81,-73.94,34
Jun,B02512,40.81,-73.93,5
Jun,B02512,40.81,-73.91,1
Jun,B02512,40.82,-74.15,1
Jun,B02512,40.82,-74.10000000000001,1
Jun,B02512,40.82,-74.09,1
Jun,B02512,40.82,-74.08,1
Jun,B02512,40.82,-74.07000000000001,1
Jun,B02512,40.82,-74.03,2
Jun,B02512,40.82,-73.99,2
Jun,B02512,40.82,-73.97,1
Jun,B02512,40.82,-73.96000000000001,8
Jun,B02512,40.82,-73.95,9
Jun,B02512,40.82,-73.94,13
Jun,B02512,40.82,-73.93,1
Jun,B02512,40.82,-73.92,3
Jun,B02512,40.82,-73.91,3
Jun,B02512,40.82,-73.9,3
Jun,B02512,40.82,-73.85000000000001,1
Jun,B02512,40.82,-73.74,1
Jun,B02512,40.83,-74.14,1
Jun,B02512,40.83,-74.11,2
Jun,B02512,40.83,-74.10000000000001,1
Jun,B02512,40.83,-74.09,1
Jun,B02512,40.83,-74.08,3
Jun,B02512,40.83,-73.98,1
Jun,B02512,40.83,-73.95,6
Jun,B02512,40.83,-73.94,15
Jun,B02512,40.83,-73.93,28
Jun,B02512,40.83,-73.92,9
Jun,B02512,40.83,-73.91,1
Jun,B02512,40.83,-73.89,1
Jun,B02512,40.83,-73.87,1
Jun,B02512,40.83,-73.82000000000001,1
Jun,B02512,40.84,-74.15,3
Jun,B02512,40.84,-74.12,1
Jun,B02512,40.84,-74.11,1
Jun,B02512,40.84,-74.08,2
Jun,B02512,40.84,-74.07000000000001,4
Jun,B02512,40.84,-74,1
Jun,B02512,40.84,-73.97,4
Jun,B02512,40.84,-73.95,4
Jun,B02512,40.84,-73.94,32
Jun,B02512,40.84,-73.93,2
Jun,B02512,40.84,-73.92,1
Jun,B02512,40.84,-73.91,1
Jun,B02512,40.84,-73.88,3
Jun,B02512,40.84,-73.86,1
Jun,B02512,40.84,-73.83,2
Jun,B02512,40.84,-73.79,1
Jun,B02512,40.84,-73.71000000000001,1
Jun,B02512,40.85,-74.07000000000001,8
Jun,B02512,40.85,-74.03,1
Jun,B02512,40.85,-74.01,1
Jun,B02512,40.85,-73.97,7
Jun,B02512,40.85,-73.94,7
Jun,B02512,40.85,-73.93,6
Jun,B02512,40.85,-73.89,2
Jun,B02512,40.85,-73.88,2
Jun,B02512,40.85,-73.87,1
Jun,B02512,40.85,-73.86,1
Jun,B02512,40.85,-73.85000000000001,2
Jun,B02512,40.85,-73.84,1
Jun,B02512,40.85,-73.83,3
Jun,B02512,40.85,-73.79,2
Jun,B02512,40.85,-73.71000000000001,1
Jun,B02512,40.86,-74.15,1
Jun,B02512,40.86,-74.05,1
Jun,B02512,40.86,-74.02,1
Jun,B02512,40.86,-73.97,2
Jun,B02512,40.86,-73.93,3
Jun,B02512,40.86,-73.92,4
Jun,B02512,40.86,-73.91,3
Jun,B02512,40.86,-73.89,1
Jun,B02512,40.86,-73.88,6
Jun,B02512,40.86,-73.87,1
Jun,B02512,40.86,-73.85000000000001,2
Jun,B02512,40.86,-73.84,1
Jun,B02512,40.87,-74.06,2
Jun,B02512,40.87,-74.04,2
Jun,B02512,40.87,-74.02,1
Jun,B02512,40.87,-74,4
Jun,B02512,40.87,-73.98,1
Jun,B02512,40.87,-73.93,3
Jun,B02512,40.87,-73.92,7
Jun,B02512,40.87,-73.9,1
Jun,B02512,40.87,-73.89,2
Jun,B02512,40.87,-73.87,2
Jun,B02512,40.87,-73.83,1
Jun,B02512,40.87,-73.81,1
Jun,B02512,40.88,-74.10000000000001,1
Jun,B02512,40.88,-74.04,1
Jun,B02512,40.88,-74.01,1
Jun,B02512,40.88,-73.98,1
Jun,B02512,40.88,-73.97,1
Jun,B02512,40.88,-73.95,1
Jun,B02512,40.88,-73.92,1
Jun,B02512,40.88,-73.9,2
Jun,B02512,40.88,-73.88,1
Jun,B02512,40.88,-73.85000000000001,1
Jun,B02512,40.88,-73.84,1
Jun,B02512,40.88,-73.79,1
Jun,B02512,40.89,-74.08,1
Jun,B02512,40.89,-74.06,2
Jun,B02512,40.89,-74.05,1
Jun,B02512,40.89,-74.01,1
Jun,B02512,40.89,-73.99,1
Jun,B02512,40.89,-73.96000000000001,2
Jun,B02512,40.89,-73.95,3
Jun,B02512,40.89,-73.94,1
Jun,B02512,40.89,-73.91,10
Jun,B02512,40.89,-73.9,9
Jun,B02512,40.89,-73.89,2
Jun,B02512,40.89,-73.8,1
Jun,B02512,40.89,-73.78,1
Jun,B02512,40.9,-74.14,1
Jun,B02512,40.9,-74.11,1
Jun,B02512,40.9,-73.96000000000001,5
Jun,B02512,40.9,-73.95,1
Jun,B02512,40.9,-73.94,1
Jun,B02512,40.9,-73.91,2
Jun,B02512,40.9,-73.9,4
Jun,B02512,40.9,-73.87,1
Jun,B02512,40.910000000000004,-74.12,1
Jun,B02512,40.910000000000004,-74.08,2
Jun,B02512,40.910000000000004,-74.05,1
